Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched
Masters,2017,Bangalore,3,39,Female,No
Masters,2014,New Delhi,3,36,Male,No
Masters,2017,Bangalore,2,41,Male,No
Masters,2017,Pune,2,39,Female,No
Masters,2017,New Delhi,2,38,Male,No
Masters,2017,New Delhi,2,38,Female,No
Masters,2017,New Delhi,3,33,Male,No
Masters,2013,Pune,3,37,Male,No
Masters,2015,New Delhi,3,37,Male,No
Masters,2016,New Delhi,3,32,Male,No
Masters,2017,New Delhi,3,31,Male,No
Masters,2017,New Delhi,3,38,Male,No
Masters,2017,New Delhi,2,36,Male,Yes
Masters,2015,Bangalore,3,32,Female,No
Masters,2017,New Delhi,3,32,Male,No
Masters,2017,New Delhi,2,34,Female,No
Masters,2017,New Delhi,2,31,Male,No
Masters,2017,New Delhi,3,38,Female,No
Masters,2015,Pune,2,33,Male,No
Masters,2014,Bangalore,3,35,Female,No
Masters,2015,New Delhi,3,40,Male,No
Masters,2017,Pune,2,37,Female,No
Masters,2017,Pune,2,39,Male,No
Masters,2014,Pune,3,40,Male,No
Masters,2017,Pune,2,39,Female,No
Masters,2014,Pune,2,33,Female,No
Masters,2012,New Delhi,3,38,Male,No
Masters,2018,Bangalore,3,31,Male,No
Masters,2015,New Delhi,3,38,Female,No
Masters,2017,New Delhi,2,35,Female,No
Masters,2016,New Delhi,3,33,Female,No
Masters,2012,Bangalore,3,40,Female,No
Masters,2017,New Delhi,2,37,Female,No
Masters,2018,New Delhi,3,38,Male,No
Masters,2017,New Delhi,2,40,Female,No
Masters,2017,New Delhi,3,39,Female,No
Masters,2017,New Delhi,2,31,Female,No
Masters,2018,New Delhi,3,40,Female,No
Masters,2017,Bangalore,3,34,Female,No
Masters,2017,Pune,3,31,Male,No
Masters,2014,New Delhi,3,33,Male,No
Masters,2018,New Delhi,3,34,Male,No
Masters,2014,New Delhi,3,37,Male,No
Masters,2017,New Delhi,3,32,Male,No
Masters,2017,New Delhi,3,37,Female,No
Masters,2017,Pune,2,36,Male,No
Masters,2013,New Delhi,2,32,Male,No
Masters,2017,New Delhi,3,40,Female,No
Masters,2013,Pune,2,41,Male,No
Masters,2015,New Delhi,3,37,Male,No
Masters,2017,Pune,2,35,Male,No
Masters,2017,Pune,2,35,Male,No
Masters,2015,New Delhi,3,32,Male,No
Masters,2014,Pune,3,39,Male,No
Masters,2015,Pune,1,38,Female,No
Masters,2014,New Delhi,3,39,Male,No
Masters,2014,New Delhi,3,34,Male,No
Masters,2017,New Delhi,2,34,Male,No
Masters,2016,Bangalore,3,35,Female,No
Masters,2017,New Delhi,3,35,Male,Yes
Masters,2017,Bangalore,3,40,Male,No
Masters,2017,Pune,1,38,Male,No
Masters,2014,Bangalore,3,38,Female,No
Masters,2016,New Delhi,3,41,Male,No
Masters,2014,Pune,3,36,Female,No
Masters,2015,New Delhi,3,38,Male,No
Masters,2017,New Delhi,2,36,Male,No
Masters,2017,Bangalore,2,40,Female,Yes
Masters,2013,Bangalore,3,37,Female,No
Masters,2017,New Delhi,2,40,Male,No
Masters,2013,New Delhi,3,40,Female,No
Masters,2015,Pune,2,33,Female,No
Masters,2017,New Delhi,3,34,Female,No
Masters,2018,Bangalore,3,40,Female,No
Masters,2018,Pune,3,31,Male,No
Masters,2017,New Delhi,3,41,Female,No
Masters,2017,New Delhi,2,36,Female,No
Masters,2017,Pune,3,35,Male,No
Masters,2017,New Delhi,3,35,Male,No
Masters,2018,New Delhi,3,31,Female,Yes
Masters,2017,Bangalore,2,39,Female,No
Masters,2017,New Delhi,2,31,Female,Yes
Masters,2015,New Delhi,3,39,Female,No
Masters,2017,New Delhi,1,40,Female,No
Masters,2013,New Delhi,3,35,Male,No
Masters,2017,New Delhi,2,41,Male,No
Masters,2017,New Delhi,1,36,Female,No
Masters,2017,New Delhi,2,33,Male,No
Masters,2017,Pune,1,39,Male,No
Masters,2013,Pune,3,39,Male,No
Masters,2017,Pune,2,35,Male,No
Masters,2017,New Delhi,1,40,Male,No
Masters,2017,Bangalore,2,32,Male,No
Masters,2017,New Delhi,2,40,Male,No
Masters,2017,New Delhi,2,35,Male,No
Masters,2017,New Delhi,2,40,Female,No
Masters,2016,Bangalore,3,32,Male,No
Masters,2013,New Delhi,3,41,Female,Yes
Masters,2017,New Delhi,2,32,Male,No
Masters,2018,Pune,3,40,Male,No
Masters,2017,Bangalore,3,32,Female,No
Masters,2017,Bangalore,3,38,Male,No
Masters,2017,Pune,3,35,Male,No
Masters,2015,Bangalore,3,36,Male,No
Masters,2017,New Delhi,2,36,Male,No
Masters,2017,Bangalore,1,34,Male,No
Masters,2015,Pune,3,36,Male,No
Masters,2014,New Delhi,3,32,Female,No
Masters,2017,New Delhi,2,35,Female,No
Masters,2017,New Delhi,2,38,Female,No
Masters,2016,Bangalore,1,37,Male,No
Masters,2017,New Delhi,3,37,Male,No
Masters,2015,Pune,3,39,Male,No
Masters,2017,New Delhi,2,33,Male,No
Masters,2017,Pune,2,39,Male,No
Masters,2013,New Delhi,3,32,Male,No
Masters,2013,New Delhi,3,37,Male,Yes
Masters,2014,New Delhi,3,40,Male,No
Masters,2017,Bangalore,2,41,Male,Yes
Masters,2017,New Delhi,2,37,Female,No
Masters,2018,New Delhi,3,36,Male,No
Masters,2018,Bangalore,3,40,Male,No
Masters,2016,New Delhi,3,37,Female,No
Masters,2016,Bangalore,3,37,Male,No
Masters,2017,New Delhi,1,35,Male,No
Masters,2013,New Delhi,3,41,Female,No
Masters,2016,New Delhi,3,39,Female,No
Masters,2016,New Delhi,3,37,Female,No
Masters,2017,Pune,2,40,Male,No
Masters,2015,Bangalore,3,31,Male,No
Masters,2014,Pune,3,39,Male,No
Masters,2016,New Delhi,3,37,Female,No
Masters,2018,New Delhi,3,35,Male,No
Masters,2017,New Delhi,3,38,Female,No
Masters,2012,New Delhi,3,34,Female,No
Masters,2012,Bangalore,3,39,Female,No
Masters,2017,Bangalore,2,31,Male,No
Masters,2017,New Delhi,2,39,Female,No
Masters,2017,New Delhi,3,41,Male,No
Masters,2012,New Delhi,3,35,Female,No
Masters,2016,New Delhi,3,41,Female,No
Masters,2014,Bangalore,3,40,Female,No
Masters,2016,New Delhi,1,31,Female,No
Masters,2018,Bangalore,3,39,Female,No
Masters,2017,Pune,2,38,Female,No
Masters,2017,New Delhi,2,40,Female,Yes
Masters,2013,New Delhi,1,41,Male,No
Masters,2014,New Delhi,3,28,Male,Yes
Masters,2017,New Delhi,2,31,Female,No
Masters,2012,New Delhi,3,34,Female,No
Masters,2017,Bangalore,3,38,Male,No
Masters,2018,Pune,3,39,Male,No
Masters,2018,New Delhi,3,39,Female,No
Masters,2014,Pune,1,33,Female,No
Masters,2017,New Delhi,2,23,Male,No
Masters,2018,Bangalore,3,30,Male,Yes
Masters,2018,New Delhi,3,23,Female,No
Masters,2013,New Delhi,2,22,Male,Yes
Masters,2015,Pune,2,33,Female,No
Masters,2015,Pune,2,34,Female,No
Masters,2013,Pune,3,22,Female,Yes
Masters,2017,Pune,2,23,Male,No
Masters,2018,Pune,3,40,Female,No
Masters,2015,Pune,1,23,Female,No
Masters,2017,New Delhi,2,34,Male,Yes
Masters,2017,New Delhi,3,35,Female,No
Masters,2015,Pune,2,39,Female,No
Masters,2018,New Delhi,3,30,Female,Yes
Masters,2017,New Delhi,2,23,Female,No
Masters,2013,New Delhi,3,30,Female,No
Masters,2017,Pune,2,27,Female,No
Masters,2017,Bangalore,2,35,Female,No
Masters,2013,Bangalore,2,29,Male,No
Masters,2017,New Delhi,2,34,Female,No
Masters,2015,Pune,2,26,Female,No
Masters,2017,New Delhi,3,33,Female,No
Masters,2015,Pune,2,39,Female,No
Masters,2017,New Delhi,2,22,Male,No
Masters,2014,Pune,3,38,Male,Yes
Masters,2017,Pune,3,32,Male,Yes
Masters,2013,New Delhi,2,32,Male,Yes
Masters,2017,New Delhi,2,31,Male,No
Masters,2014,New Delhi,3,28,Male,No
Masters,2013,Bangalore,3,31,Male,No
Masters,2013,New Delhi,3,31,Male,No
Masters,2017,Pune,2,33,Female,No
Masters,2012,Bangalore,3,31,Female,No
Masters,2015,Pune,3,31,Male,No
Masters,2015,Pune,2,31,Female,No
Masters,2017,New Delhi,2,24,Female,No
Masters,2017,Bangalore,3,36,Male,No
Masters,2018,New Delhi,3,33,Female,No
Masters,2017,New Delhi,2,36,Female,No
Masters,2013,New Delhi,3,33,Female,No
Masters,2017,Pune,3,24,Female,No
Masters,2013,New Delhi,2,35,Female,No
Masters,2017,Pune,2,30,Male,Yes
Masters,2012,New Delhi,3,27,Male,No
Masters,2017,New Delhi,1,37,Male,No
Masters,2018,New Delhi,3,27,Female,Yes
Masters,2017,New Delhi,3,34,Male,No
Masters,2017,Pune,2,33,Male,Yes
Masters,2012,New Delhi,3,37,Male,No
Masters,2014,New Delhi,3,34,Female,No
Masters,2017,New Delhi,1,23,Male,No
Masters,2017,New Delhi,3,31,Male,No
Masters,2017,New Delhi,2,39,Female,No
Masters,2017,New Delhi,3,40,Male,No
Masters,2017,New Delhi,3,40,Female,No
Masters,2015,Bangalore,3,38,Female,No
Masters,2015,New Delhi,3,40,Female,No
Masters,2017,New Delhi,3,38,Female,No
Masters,2014,New Delhi,3,37,Female,No
Masters,2017,Pune,2,31,Female,No
Masters,2013,Pune,2,37,Male,No
Masters,2018,New Delhi,3,27,Male,No
PHD,2013,New Delhi,3,25,Male,No
PHD,2012,New Delhi,3,27,Male,No
PHD,2017,New Delhi,3,34,Male,No
PHD,2013,New Delhi,3,28,Male,No
PHD,2013,Bangalore,2,25,Male,No
PHD,2013,Bangalore,3,26,Male,No
PHD,2015,New Delhi,1,37,Male,No
PHD,2018,Bangalore,3,26,Male,No
PHD,2015,New Delhi,3,26,Male,No
PHD,2015,New Delhi,3,28,Female,No
PHD,2013,New Delhi,3,24,Male,No
PHD,2015,New Delhi,2,25,Female,No
PHD,2014,Bangalore,3,24,Female,No
PHD,2015,New Delhi,3,25,Female,No
PHD,2013,Bangalore,3,25,Male,No
PHD,2018,New Delhi,3,25,Male,No
PHD,2016,New Delhi,2,28,Male,No
PHD,2013,New Delhi,3,27,Male,No
PHD,2012,Pune,3,24,Male,No
PHD,2013,New Delhi,2,27,Female,No
PHD,2015,New Delhi,2,28,Female,No
PHD,2014,New Delhi,3,24,Male,No
PHD,2017,New Delhi,3,27,Male,No
PHD,2017,Bangalore,3,28,Male,No
PHD,2013,Bangalore,1,26,Male,No
PHD,2013,New Delhi,2,25,Male,No
PHD,2014,New Delhi,3,28,Male,No
PHD,2018,Bangalore,3,24,Female,No
PHD,2012,New Delhi,3,24,Male,No
PHD,2016,New Delhi,3,24,Female,No
PHD,2018,New Delhi,3,24,Female,No
PHD,2015,Pune,2,28,Female,No
PHD,2016,Bangalore,3,27,Male,No
PHD,2013,New Delhi,3,26,Male,No
PHD,2016,Pune,1,25,Female,No
PHD,2015,New Delhi,2,24,Female,No
PHD,2015,Pune,1,25,Female,No
PHD,2018,New Delhi,3,27,Female,No
PHD,2016,New Delhi,3,27,Male,No
PHD,2015,Pune,3,28,Male,No
PHD,2014,Bangalore,1,25,Female,No
PHD,2017,New Delhi,3,27,Female,No
PHD,2012,New Delhi,3,28,Female,No
PHD,2012,Pune,3,27,Male,No
PHD,2018,Bangalore,3,27,Female,No
PHD,2013,New Delhi,3,27,Female,No
PHD,2016,New Delhi,3,27,Female,No
PHD,2018,Pune,3,26,Male,No
PHD,2018,New Delhi,3,26,Male,No
PHD,2016,New Delhi,1,26,Male,No
PHD,2017,Pune,3,27,Male,No
PHD,2016,Bangalore,3,25,Male,No
PHD,2017,Pune,3,28,Male,No
PHD,2014,Bangalore,3,28,Female,No
PHD,2018,Bangalore,3,27,Male,No
PHD,2014,Pune,3,24,Male,No
PHD,2017,Bangalore,3,24,Female,No
PHD,2017,New Delhi,3,28,Male,No
PHD,2014,New Delhi,3,25,Male,No
PHD,2017,New Delhi,3,24,Male,No
PHD,2018,New Delhi,2,29,Female,No
PHD,2016,Bangalore,3,29,Female,No
PHD,2015,New Delhi,1,29,Male,No
PHD,2015,New Delhi,2,29,Female,Yes
PHD,2013,New Delhi,3,27,Female,Yes
PHD,2015,New Delhi,3,28,Male,No
PHD,2017,Bangalore,3,27,Male,No
PHD,2016,Pune,1,28,Male,No
PHD,2015,Bangalore,3,29,Male,No
PHD,2017,New Delhi,3,29,Male,No
PHD,2015,Bangalore,3,29,Female,No
PHD,2014,New Delhi,2,27,Female,No
PHD,2013,New Delhi,3,30,Male,No
PHD,2014,Bangalore,3,27,Male,No
PHD,2015,Pune,3,27,Male,No
PHD,2013,New Delhi,3,30,Female,No
PHD,2017,Bangalore,3,28,Female,No
PHD,2012,New Delhi,1,29,Female,No
PHD,2015,New Delhi,3,28,Male,No
PHD,2015,Pune,2,30,Female,No
PHD,2013,New Delhi,3,27,Female,No
PHD,2012,New Delhi,3,29,Male,No
PHD,2014,New Delhi,3,28,Female,No
PHD,2018,Bangalore,3,28,Male,No
PHD,2015,New Delhi,3,27,Female,No
PHD,2013,Bangalore,3,27,Male,No
PHD,2015,Pune,2,26,Female,No
PHD,2018,New Delhi,3,30,Male,No
PHD,2018,New Delhi,2,30,Female,No
PHD,2016,Bangalore,3,30,Female,No
PHD,2015,New Delhi,3,29,Male,No
PHD,2015,New Delhi,2,27,Female,No
PHD,2013,New Delhi,3,30,Male,No
PHD,2012,New Delhi,3,37,Female,No
PHD,2015,Pune,3,31,Female,No
PHD,2014,Bangalore,3,31,Male,No
PHD,2015,New Delhi,3,34,Female,No
PHD,2013,Pune,3,35,Male,No
PHD,2012,New Delhi,3,40,Female,No
PHD,2018,Bangalore,3,36,Female,No
PHD,2018,New Delhi,3,35,Female,No
PHD,2013,New Delhi,1,36,Female,No
PHD,2014,Bangalore,3,38,Female,No
PHD,2014,Bangalore,3,39,Male,No
PHD,2018,New Delhi,3,37,Female,No
PHD,2013,Bangalore,3,39,Male,No
PHD,2016,New Delhi,3,40,Male,No
PHD,2015,Pune,3,37,Male,No
PHD,2013,Bangalore,2,41,Male,No
PHD,2015,Bangalore,3,31,Male,No
PHD,2016,New Delhi,3,41,Male,No
PHD,2014,New Delhi,3,32,Female,No
PHD,2015,Bangalore,3,40,Male,No
PHD,2018,New Delhi,3,33,Female,No
PHD,2013,New Delhi,3,35,Female,Yes
PHD,2016,Pune,3,31,Female,No
PHD,2013,Bangalore,3,41,Male,No
PHD,2016,New Delhi,3,34,Male,No
PHD,2018,New Delhi,3,40,Male,No
PHD,2013,New Delhi,3,36,Male,No
PHD,2017,Pune,3,41,Male,No
PHD,2018,New Delhi,3,33,Female,No
PHD,2013,Bangalore,3,32,Male,No
PHD,2013,New Delhi,3,40,Male,No
PHD,2014,New Delhi,2,37,Female,No
PHD,2018,New Delhi,3,34,Male,No
PHD,2017,New Delhi,3,40,Male,No
PHD,2018,New Delhi,3,28,Male,No
PHD,2013,Bangalore,3,28,Male,No
PHD,2013,Bangalore,3,35,Male,No
PHD,2018,New Delhi,3,37,Male,No
PHD,2016,New Delhi,3,22,Male,No
PHD,2012,New Delhi,3,25,Male,No
PHD,2015,New Delhi,2,39,Female,No
PHD,2016,New Delhi,3,33,Male,No
PHD,2013,Bangalore,3,40,Male,No
PHD,2017,Pune,3,30,Male,No
PHD,2015,New Delhi,3,31,Male,No
PHD,2015,New Delhi,1,38,Male,No
PHD,2017,New Delhi,3,34,Female,No
PHD,2018,New Delhi,3,38,Female,No
PHD,2013,New Delhi,3,23,Male,No
PHD,2012,Bangalore,1,38,Male,No
PHD,2015,New Delhi,3,22,Female,No
PHD,2018,New Delhi,3,24,Male,No
PHD,2018,Bangalore,3,33,Male,No
PHD,2015,Pune,2,35,Female,No
PHD,2017,New Delhi,3,29,Male,No
PHD,2012,New Delhi,3,30,Male,No
PHD,2014,Bangalore,3,23,Male,No
PHD,2013,Pune,1,32,Female,No
PHD,2014,Bangalore,1,34,Female,No
PHD,2017,New Delhi,3,31,Female,No
PHD,2014,New Delhi,3,23,Male,No
PHD,2013,Bangalore,3,24,Male,No
PHD,2012,Bangalore,3,30,Female,No
